2026-07-20 17:30:00.001 [INFO] [System] COWdeploy Edge Benchmarking Suite (Precision: W8A8)
2026-07-20 17:30:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 17:30:00.030 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 17:30:00.055 [INFO] [Pipeline] Configuration: 
    - Detection Backend: QNN (Hexagon DSP) - yolov8n-seg_w8a8.bin
    - Feature Extractor Backend: QNN (Hexagon DSP) - dinov2_vits14_w8a8.bin
2026-07-20 17:30:00.110 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 17:30:00.120 [INFO] [QNN] Loading libQnnHtp.so (Hexagon Tensor Processor)...
2026-07-20 17:30:00.165 [INFO] [QNN] Loading context binary yolov8n-seg_w8a8.bin to CDSP...
2026-07-20 17:30:00.175 [INFO] [QNN] Model loaded. Optimized for W8A8.
2026-07-20 17:30:00.180 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 17:30:00.203 [DEBUG] [Frame 0000] Decode(GPU): 10.3ms | Preprocess: 1.2ms | YOLO(w8a8): 11.5ms | DINOv2: Skipped | Total: 23.8ms
2026-07-20 17:30:44.642 [DEBUG] [Frame 0977] Decode(GPU): 11.9ms | Preprocess: 1.0ms | YOLO(w8a8): 12.9ms | DINOv2(w8a8): 23.8ms (2 crops) | Total: 52.0ms
2026-07-20 17:30:44.705 [DEBUG] [Frame 0978] Decode(GPU): 12.4ms | Preprocess: 1.1ms | YOLO(w8a8): 12.9ms | DINOv2(w8a8): 33.1ms (3 crops) | Total: 62.5ms
2026-07-20 17:30:44.767 [DEBUG] [Frame 0979] Decode(GPU): 11.9ms | Preprocess: 1.1ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 34.9ms (3 crops) | Total: 62.6ms
2026-07-20 17:30:44.817 [DEBUG] [Frame 0980] Decode(GPU): 10.4ms | Preprocess: 1.1ms | YOLO(w8a8): 13.5ms | DINOv2(w8a8): 22.3ms (2 crops) | Total: 49.7ms
2026-07-20 17:30:44.868 [DEBUG] [Frame 0981] Decode(GPU): 11.2ms | Preprocess: 1.1ms | YOLO(w8a8): 13.5ms | DINOv2(w8a8): 23.3ms (2 crops) | Total: 51.2ms
2026-07-20 17:30:44.919 [DEBUG] [Frame 0982] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(w8a8): 13.6ms | DINOv2(w8a8): 22.7ms (2 crops) | Total: 50.7ms
2026-07-20 17:30:44.956 [DEBUG] [Frame 0983] Decode(GPU): 11.4ms | Preprocess: 1.1ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 11.2ms (1 crops) | Total: 37.3ms
2026-07-20 17:30:45.017 [DEBUG] [Frame 0984] Decode(GPU): 10.5ms | Preprocess: 1.3ms | YOLO(w8a8): 12.0ms | DINOv2(w8a8): 33.5ms (3 crops) | Total: 60.3ms
2026-07-20 17:30:45.055 [DEBUG] [Frame 0985] Decode(GPU): 11.4ms | Preprocess: 1.3ms | YOLO(w8a8): 12.0ms | DINOv2(w8a8): 12.0ms (1 crops) | Total: 38.1ms
2026-07-20 17:30:45.104 [DEBUG] [Frame 0986] Decode(GPU): 10.3ms | Preprocess: 1.4ms | YOLO(w8a8): 11.8ms | DINOv2(w8a8): 23.5ms (2 crops) | Total: 49.4ms
2026-07-20 17:30:45.168 [DEBUG] [Frame 0987] Decode(GPU): 11.6ms | Preprocess: 1.1ms | YOLO(w8a8): 12.9ms | DINOv2(w8a8): 35.1ms (3 crops) | Total: 64.1ms
2026-07-20 17:30:45.206 [DEBUG] [Frame 0988] Decode(GPU): 11.2ms | Preprocess: 1.0ms | YOLO(w8a8): 12.4ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 38.1ms
2026-07-20 17:30:45.258 [DEBUG] [Frame 0989] Decode(GPU): 12.5ms | Preprocess: 1.2ms | YOLO(w8a8): 13.9ms | DINOv2(w8a8): 22.2ms (2 crops) | Total: 52.0ms
2026-07-20 17:30:45.321 [DEBUG] [Frame 0990] Decode(GPU): 12.7ms | Preprocess: 1.1ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 33.9ms (3 crops) | Total: 63.1ms
2026-07-20 17:30:45.359 [DEBUG] [Frame 0991] Decode(GPU): 10.6ms | Preprocess: 1.1ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 38.1ms
2026-07-20 17:30:45.397 [DEBUG] [Frame 0992] Decode(GPU): 11.5ms | Preprocess: 1.2ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 11.6ms (1 crops) | Total: 37.6ms
2026-07-20 17:30:45.449 [DEBUG] [Frame 0993] Decode(GPU): 11.3ms | Preprocess: 1.0ms | YOLO(w8a8): 13.7ms | DINOv2(w8a8): 22.8ms (2 crops) | Total: 51.6ms
2026-07-20 17:30:45.500 [DEBUG] [Frame 0994] Decode(GPU): 12.2ms | Preprocess: 1.4ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 22.4ms (2 crops) | Total: 51.1ms
2026-07-20 17:30:45.541 [DEBUG] [Frame 0995] Decode(GPU): 12.4ms | Preprocess: 1.5ms | YOLO(w8a8): 13.8ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 41.3ms
2026-07-20 17:30:45.578 [DEBUG] [Frame 0996] Decode(GPU): 11.0ms | Preprocess: 1.0ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 12.0ms (1 crops) | Total: 37.0ms
2026-07-20 17:30:45.631 [DEBUG] [Frame 0997] Decode(GPU): 12.7ms | Preprocess: 1.2ms | YOLO(w8a8): 13.9ms | DINOv2(w8a8): 23.1ms (2 crops) | Total: 53.0ms
2026-07-20 17:30:45.696 [DEBUG] [Frame 0998] Decode(GPU): 11.7ms | Preprocess: 1.3ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 36.0ms (3 crops) | Total: 64.6ms
2026-07-20 17:30:45.757 [DEBUG] [Frame 0999] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 33.4ms (3 crops) | Total: 61.4ms
2026-07-20 17:30:45.809 [DEBUG] [Frame 1000] Decode(GPU): 11.4ms | Preprocess: 1.0ms | YOLO(w8a8): 13.4ms | DINOv2(w8a8): 23.7ms (2 crops) | Total: 51.5ms
2026-07-20 17:30:45.848 [DEBUG] [Frame 1001] Decode(GPU): 12.4ms | Preprocess: 1.5ms | YOLO(w8a8): 12.8ms | DINOv2(w8a8): 11.3ms (1 crops) | Total: 39.6ms
2026-07-20 17:30:45.898 [DEBUG] [Frame 1002] Decode(GPU): 10.6ms | Preprocess: 1.2ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 23.4ms (2 crops) | Total: 50.1ms
2026-07-20 17:30:45.961 [DEBUG] [Frame 1003] Decode(GPU): 10.3ms | Preprocess: 1.4ms | YOLO(w8a8): 13.7ms | DINOv2(w8a8): 34.3ms (3 crops) | Total: 62.8ms
2026-07-20 17:30:46.001 [DEBUG] [Frame 1004] Decode(GPU): 11.8ms | Preprocess: 1.4ms | YOLO(w8a8): 13.9ms | DINOv2(w8a8): 12.0ms (1 crops) | Total: 40.4ms
2026-07-20 17:30:46.051 [DEBUG] [Frame 1005] Decode(GPU): 10.4ms | Preprocess: 1.0ms | YOLO(w8a8): 13.4ms | DINOv2(w8a8): 22.9ms (2 crops) | Total: 49.8ms
2026-07-20 17:30:46.117 [DEBUG] [Frame 1006] Decode(GPU): 12.5ms | Preprocess: 1.0ms | YOLO(w8a8): 13.8ms | DINOv2(w8a8): 35.4ms (3 crops) | Total: 66.0ms
2026-07-20 17:30:46.168 [DEBUG] [Frame 1007] Decode(GPU): 11.5ms | Preprocess: 1.2ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 23.4ms (2 crops) | Total: 50.4ms
2026-07-20 17:30:46.232 [DEBUG] [Frame 1008] Decode(GPU): 10.8ms | Preprocess: 1.4ms | YOLO(w8a8): 13.7ms | DINOv2(w8a8): 35.4ms (3 crops) | Total: 64.6ms
2026-07-20 17:30:46.270 [DEBUG] [Frame 1009] Decode(GPU): 11.9ms | Preprocess: 1.5ms | YOLO(w8a8): 11.8ms | DINOv2(w8a8): 11.3ms (1 crops) | Total: 38.3ms
2026-07-20 17:30:46.334 [DEBUG] [Frame 1010] Decode(GPU): 10.7ms | Preprocess: 1.2ms | YOLO(w8a8): 13.6ms | DINOv2(w8a8): 34.6ms (3 crops) | Total: 63.6ms
2026-07-20 17:30:46.398 [DEBUG] [Frame 1011] Decode(GPU): 10.8ms | Preprocess: 1.3ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 35.8ms (3 crops) | Total: 63.8ms
2026-07-20 17:30:46.461 [DEBUG] [Frame 1012] Decode(GPU): 12.7ms | Preprocess: 1.5ms | YOLO(w8a8): 12.4ms | DINOv2(w8a8): 33.6ms (3 crops) | Total: 63.2ms
2026-07-20 17:30:46.510 [DEBUG] [Frame 1013] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 22.8ms (2 crops) | Total: 49.0ms
2026-07-20 17:30:46.558 [DEBUG] [Frame 1014] Decode(GPU): 10.3ms | Preprocess: 1.0ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 22.3ms (2 crops) | Total: 47.8ms
2026-07-20 17:30:46.609 [DEBUG] [Frame 1015] Decode(GPU): 11.1ms | Preprocess: 1.3ms | YOLO(w8a8): 13.5ms | DINOv2(w8a8): 22.7ms (2 crops) | Total: 51.0ms
2026-07-20 17:30:46.674 [DEBUG] [Frame 1016] Decode(GPU): 12.2ms | Preprocess: 1.0ms | YOLO(w8a8): 12.8ms | DINOv2(w8a8): 35.7ms (3 crops) | Total: 64.8ms
2026-07-20 17:30:46.738 [DEBUG] [Frame 1017] Decode(GPU): 12.1ms | Preprocess: 1.3ms | YOLO(w8a8): 13.2ms | DINOv2(w8a8): 34.6ms (3 crops) | Total: 64.5ms
2026-07-20 17:30:46.790 [DEBUG] [Frame 1018] Decode(GPU): 12.5ms | Preprocess: 1.3ms | YOLO(w8a8): 12.9ms | DINOv2(w8a8): 22.7ms (2 crops) | Total: 51.7ms
2026-07-20 17:30:46.828 [DEBUG] [Frame 1019] Decode(GPU): 11.9ms | Preprocess: 1.4ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 11.6ms (1 crops) | Total: 38.7ms
2026-07-20 17:30:46.865 [DEBUG] [Frame 1020] Decode(GPU): 10.2ms | Preprocess: 1.0ms | YOLO(w8a8): 11.7ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 36.2ms
2026-07-20 17:30:46.902 [DEBUG] [Frame 1021] Decode(GPU): 10.8ms | Preprocess: 1.2ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 11.5ms (1 crops) | Total: 37.7ms
2026-07-20 17:30:46.965 [DEBUG] [Frame 1022] Decode(GPU): 12.1ms | Preprocess: 1.4ms | YOLO(w8a8): 13.3ms | DINOv2(w8a8): 33.3ms (3 crops) | Total: 63.1ms
2026-07-20 17:30:47.004 [DEBUG] [Frame 1023] Decode(GPU): 10.8ms | Preprocess: 1.4ms | YOLO(w8a8): 13.6ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 39.1ms
2026-07-20 17:30:47.067 [DEBUG] [Frame 1024] Decode(GPU): 11.1ms | Preprocess: 1.4ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 35.6ms (3 crops) | Total: 62.7ms
2026-07-20 17:30:47.117 [DEBUG] [Frame 1025] Decode(GPU): 10.3ms | Preprocess: 1.2ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 23.4ms (2 crops) | Total: 49.4ms
2026-07-20 17:30:47.178 [DEBUG] [Frame 1026] Decode(GPU): 10.3ms | Preprocess: 1.5ms | YOLO(w8a8): 12.5ms | DINOv2(w8a8): 34.3ms (3 crops) | Total: 61.6ms
2026-07-20 17:30:47.229 [DEBUG] [Frame 1027] Decode(GPU): 11.4ms | Preprocess: 1.1ms | YOLO(w8a8): 12.8ms | DINOv2(w8a8): 23.2ms (2 crops) | Total: 51.0ms
2026-07-20 17:30:47.292 [DEBUG] [Frame 1028] Decode(GPU): 12.6ms | Preprocess: 1.0ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 33.7ms (3 crops) | Total: 62.8ms
2026-07-20 17:30:47.355 [DEBUG] [Frame 1029] Decode(GPU): 11.3ms | Preprocess: 1.2ms | YOLO(w8a8): 11.7ms | DINOv2(w8a8): 35.5ms (3 crops) | Total: 63.1ms
2026-07-20 17:30:47.394 [DEBUG] [Frame 1030] Decode(GPU): 12.3ms | Preprocess: 1.0ms | YOLO(w8a8): 13.0ms | DINOv2(w8a8): 11.0ms (1 crops) | Total: 39.1ms
2026-07-20 17:30:47.444 [DEBUG] [Frame 1031] Decode(GPU): 11.4ms | Preprocess: 1.0ms | YOLO(w8a8): 11.8ms | DINOv2(w8a8): 23.5ms (2 crops) | Total: 49.9ms
2026-07-20 17:30:47.506 [DEBUG] [Frame 1032] Decode(GPU): 10.5ms | Preprocess: 1.3ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 34.6ms (3 crops) | Total: 61.8ms
2026-07-20 17:30:47.558 [DEBUG] [Frame 1033] Decode(GPU): 10.7ms | Preprocess: 1.2ms | YOLO(w8a8): 13.8ms | DINOv2(w8a8): 23.5ms (2 crops) | Total: 51.7ms
2026-07-20 17:30:47.609 [DEBUG] [Frame 1034] Decode(GPU): 12.3ms | Preprocess: 1.4ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 22.6ms (2 crops) | Total: 51.9ms
2026-07-20 17:30:47.674 [DEBUG] [Frame 1035] Decode(GPU): 11.6ms | Preprocess: 1.2ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 35.2ms (3 crops) | Total: 64.3ms
2026-07-20 17:30:47.737 [DEBUG] [Frame 1036] Decode(GPU): 11.0ms | Preprocess: 1.4ms | YOLO(w8a8): 12.8ms | DINOv2(w8a8): 34.6ms (3 crops) | Total: 62.9ms
2026-07-20 17:30:47.801 [DEBUG] [Frame 1037] Decode(GPU): 11.1ms | Preprocess: 1.2ms | YOLO(w8a8): 12.8ms | DINOv2(w8a8): 35.1ms (3 crops) | Total: 63.9ms
2026-07-20 17:30:47.850 [DEBUG] [Frame 1038] Decode(GPU): 11.5ms | Preprocess: 1.3ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 23.5ms (2 crops) | Total: 49.9ms
2026-07-20 17:30:47.889 [DEBUG] [Frame 1039] Decode(GPU): 12.1ms | Preprocess: 1.3ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 38.7ms
2026-07-20 17:30:47.940 [DEBUG] [Frame 1040] Decode(GPU): 10.8ms | Preprocess: 1.3ms | YOLO(w8a8): 13.6ms | DINOv2(w8a8): 23.1ms (2 crops) | Total: 50.9ms
2026-07-20 17:30:47.977 [DEBUG] [Frame 1041] Decode(GPU): 10.6ms | Preprocess: 1.1ms | YOLO(w8a8): 12.0ms | DINOv2(w8a8): 11.6ms (1 crops) | Total: 36.7ms
2026-07-20 17:30:48.013 [DEBUG] [Frame 1042] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 11.7ms (1 crops) | Total: 36.3ms
2026-07-20 17:30:48.052 [DEBUG] [Frame 1043] Decode(GPU): 11.4ms | Preprocess: 1.1ms | YOLO(w8a8): 13.7ms | DINOv2(w8a8): 11.3ms (1 crops) | Total: 39.1ms
2026-07-20 17:30:48.116 [DEBUG] [Frame 1044] Decode(GPU): 11.4ms | Preprocess: 1.2ms | YOLO(w8a8): 12.9ms | DINOv2(w8a8): 35.4ms (3 crops) | Total: 63.6ms
2026-07-20 17:30:48.167 [DEBUG] [Frame 1045] Decode(GPU): 12.6ms | Preprocess: 1.4ms | YOLO(w8a8): 12.0ms | DINOv2(w8a8): 23.1ms (2 crops) | Total: 51.0ms
2026-07-20 17:30:48.219 [DEBUG] [Frame 1046] Decode(GPU): 11.8ms | Preprocess: 1.5ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 23.6ms (2 crops) | Total: 51.7ms
2026-07-20 17:30:48.257 [DEBUG] [Frame 1047] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 12.0ms (1 crops) | Total: 38.5ms
2026-07-20 17:30:48.306 [DEBUG] [Frame 1048] Decode(GPU): 11.5ms | Preprocess: 1.2ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 22.0ms (2 crops) | Total: 48.4ms
2026-07-20 17:30:48.369 [DEBUG] [Frame 1049] Decode(GPU): 11.4ms | Preprocess: 1.1ms | YOLO(w8a8): 13.7ms | DINOv2(w8a8): 33.7ms (3 crops) | Total: 63.2ms
2026-07-20 17:30:48.406 [DEBUG] [Frame 1050] Decode(GPU): 11.3ms | Preprocess: 1.1ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 37.4ms
2026-07-20 17:30:48.468 [DEBUG] [Frame 1051] Decode(GPU): 11.0ms | Preprocess: 1.1ms | YOLO(w8a8): 11.8ms | DINOv2(w8a8): 34.6ms (3 crops) | Total: 62.1ms
2026-07-20 17:30:48.506 [DEBUG] [Frame 1052] Decode(GPU): 10.8ms | Preprocess: 1.4ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 11.1ms (1 crops) | Total: 38.0ms
2026-07-20 17:30:48.544 [DEBUG] [Frame 1053] Decode(GPU): 12.4ms | Preprocess: 1.2ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 11.2ms (1 crops) | Total: 38.0ms
2026-07-20 17:30:48.582 [DEBUG] [Frame 1054] Decode(GPU): 10.7ms | Preprocess: 1.1ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 11.3ms (1 crops) | Total: 37.9ms
2026-07-20 17:30:48.622 [DEBUG] [Frame 1055] Decode(GPU): 12.5ms | Preprocess: 1.1ms | YOLO(w8a8): 12.9ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 39.7ms
2026-07-20 17:30:48.662 [DEBUG] [Frame 1056] Decode(GPU): 12.4ms | Preprocess: 1.4ms | YOLO(w8a8): 13.4ms | DINOv2(w8a8): 11.5ms (1 crops) | Total: 40.0ms
2026-07-20 17:30:48.713 [DEBUG] [Frame 1057] Decode(GPU): 12.2ms | Preprocess: 1.2ms | YOLO(w8a8): 12.5ms | DINOv2(w8a8): 22.6ms (2 crops) | Total: 51.2ms
2026-07-20 17:30:48.774 [DEBUG] [Frame 1058] Decode(GPU): 10.7ms | Preprocess: 1.4ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 33.5ms (3 crops) | Total: 60.7ms
2026-07-20 17:30:48.837 [DEBUG] [Frame 1059] Decode(GPU): 11.2ms | Preprocess: 1.4ms | YOLO(w8a8): 13.4ms | DINOv2(w8a8): 33.8ms (3 crops) | Total: 63.0ms
2026-07-20 17:30:48.887 [DEBUG] [Frame 1060] Decode(GPU): 10.5ms | Preprocess: 1.2ms | YOLO(w8a8): 13.0ms | DINOv2(w8a8): 22.7ms (2 crops) | Total: 49.8ms
2026-07-20 17:30:48.940 [DEBUG] [Frame 1061] Decode(GPU): 11.7ms | Preprocess: 1.3ms | YOLO(w8a8): 13.9ms | DINOv2(w8a8): 23.7ms (2 crops) | Total: 53.2ms
2026-07-20 17:30:48.978 [DEBUG] [Frame 1062] Decode(GPU): 12.1ms | Preprocess: 1.2ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 11.3ms (1 crops) | Total: 38.3ms
2026-07-20 17:30:49.029 [DEBUG] [Frame 1063] Decode(GPU): 11.9ms | Preprocess: 1.1ms | YOLO(w8a8): 13.5ms | DINOv2(w8a8): 22.4ms (2 crops) | Total: 51.2ms
2026-07-20 17:30:49.070 [DEBUG] [Frame 1064] Decode(GPU): 12.3ms | Preprocess: 1.1ms | YOLO(w8a8): 13.5ms | DINOv2(w8a8): 11.6ms (1 crops) | Total: 40.3ms
2026-07-20 17:30:49.119 [DEBUG] [Frame 1065] Decode(GPU): 11.4ms | Preprocess: 1.5ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 23.0ms (2 crops) | Total: 49.6ms
2026-07-20 17:30:49.169 [DEBUG] [Frame 1066] Decode(GPU): 11.0ms | Preprocess: 1.2ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 23.2ms (2 crops) | Total: 50.2ms
2026-07-20 17:30:49.231 [DEBUG] [Frame 1067] Decode(GPU): 10.6ms | Preprocess: 1.0ms | YOLO(w8a8): 12.4ms | DINOv2(w8a8): 34.1ms (3 crops) | Total: 61.6ms
2026-07-20 17:30:49.295 [DEBUG] [Frame 1068] Decode(GPU): 11.6ms | Preprocess: 1.2ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 35.5ms (3 crops) | Total: 64.1ms
2026-07-20 17:30:49.331 [DEBUG] [Frame 1069] Decode(GPU): 10.4ms | Preprocess: 1.1ms | YOLO(w8a8): 11.8ms | DINOv2(w8a8): 11.0ms (1 crops) | Total: 35.6ms
2026-07-20 17:30:49.383 [DEBUG] [Frame 1070] Decode(GPU): 12.1ms | Preprocess: 1.4ms | YOLO(w8a8): 13.7ms | DINOv2(w8a8): 22.2ms (2 crops) | Total: 52.0ms
2026-07-20 17:30:49.421 [DEBUG] [Frame 1071] Decode(GPU): 10.7ms | Preprocess: 1.3ms | YOLO(w8a8): 13.3ms | DINOv2(w8a8): 11.1ms (1 crops) | Total: 38.0ms
2026-07-20 17:30:49.470 [DEBUG] [Frame 1072] Decode(GPU): 10.6ms | Preprocess: 1.5ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 23.7ms (2 crops) | Total: 49.5ms
2026-07-20 17:30:49.521 [DEBUG] [Frame 1073] Decode(GPU): 12.5ms | Preprocess: 1.3ms | YOLO(w8a8): 12.0ms | DINOv2(w8a8): 22.4ms (2 crops) | Total: 50.3ms
2026-07-20 17:30:49.573 [DEBUG] [Frame 1074] Decode(GPU): 11.7ms | Preprocess: 1.4ms | YOLO(w8a8): 13.9ms | DINOv2(w8a8): 23.7ms (2 crops) | Total: 52.8ms
2026-07-20 17:30:49.636 [DEBUG] [Frame 1075] Decode(GPU): 11.7ms | Preprocess: 1.3ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 34.1ms (3 crops) | Total: 62.6ms
2026-07-20 17:30:49.683 [DEBUG] [Frame 1076] Decode(GPU): 10.7ms | Preprocess: 1.1ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 22.1ms (2 crops) | Total: 47.4ms
2026-07-20 17:30:49.747 [DEBUG] [Frame 1077] Decode(GPU): 11.0ms | Preprocess: 1.4ms | YOLO(w8a8): 13.7ms | DINOv2(w8a8): 34.1ms (3 crops) | Total: 63.5ms
2026-07-20 17:30:49.810 [DEBUG] [Frame 1078] Decode(GPU): 11.4ms | Preprocess: 1.2ms | YOLO(w8a8): 13.6ms | DINOv2(w8a8): 33.2ms (3 crops) | Total: 62.8ms
2026-07-20 17:30:49.861 [DEBUG] [Frame 1079] Decode(GPU): 12.4ms | Preprocess: 1.4ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 22.6ms (2 crops) | Total: 51.8ms
2026-07-20 17:30:49.912 [DEBUG] [Frame 1080] Decode(GPU): 10.7ms | Preprocess: 1.4ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 23.9ms (2 crops) | Total: 50.4ms
2026-07-20 17:30:49.961 [DEBUG] [Frame 1081] Decode(GPU): 10.8ms | Preprocess: 1.3ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 22.9ms (2 crops) | Total: 48.9ms
2026-07-20 17:30:49.999 [DEBUG] [Frame 1082] Decode(GPU): 12.0ms | Preprocess: 1.4ms | YOLO(w8a8): 12.4ms | DINOv2(w8a8): 11.3ms (1 crops) | Total: 38.6ms
2026-07-20 17:30:50.038 [DEBUG] [Frame 1083] Decode(GPU): 12.0ms | Preprocess: 1.1ms | YOLO(w8a8): 11.8ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 38.5ms
2026-07-20 17:30:50.087 [DEBUG] [Frame 1084] Decode(GPU): 11.5ms | Preprocess: 1.1ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 22.9ms (2 crops) | Total: 49.2ms
2026-07-20 17:30:50.126 [DEBUG] [Frame 1085] Decode(GPU): 10.5ms | Preprocess: 1.1ms | YOLO(w8a8): 13.5ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 38.8ms
2026-07-20 17:30:50.164 [DEBUG] [Frame 1086] Decode(GPU): 11.0ms | Preprocess: 1.4ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 11.7ms (1 crops) | Total: 38.2ms
2026-07-20 17:30:50.230 [DEBUG] [Frame 1087] Decode(GPU): 12.6ms | Preprocess: 1.3ms | YOLO(w8a8): 13.4ms | DINOv2(w8a8): 35.4ms (3 crops) | Total: 65.7ms
2026-07-20 17:30:50.293 [DEBUG] [Frame 1088] Decode(GPU): 12.6ms | Preprocess: 1.4ms | YOLO(w8a8): 11.7ms | DINOv2(w8a8): 34.4ms (3 crops) | Total: 63.0ms
2026-07-20 17:30:50.344 [DEBUG] [Frame 1089] Decode(GPU): 12.4ms | Preprocess: 1.3ms | YOLO(w8a8): 12.0ms | DINOv2(w8a8): 23.1ms (2 crops) | Total: 51.3ms
2026-07-20 17:30:50.406 [DEBUG] [Frame 1090] Decode(GPU): 11.1ms | Preprocess: 1.1ms | YOLO(w8a8): 11.7ms | DINOv2(w8a8): 34.8ms (3 crops) | Total: 61.7ms
2026-07-20 17:30:50.468 [DEBUG] [Frame 1091] Decode(GPU): 10.8ms | Preprocess: 1.1ms | YOLO(w8a8): 13.8ms | DINOv2(w8a8): 33.7ms (3 crops) | Total: 62.6ms
2026-07-20 17:30:50.532 [DEBUG] [Frame 1092] Decode(GPU): 12.0ms | Preprocess: 1.2ms | YOLO(w8a8): 12.0ms | DINOv2(w8a8): 35.6ms (3 crops) | Total: 63.9ms
2026-07-20 17:30:50.582 [DEBUG] [Frame 1093] Decode(GPU): 12.5ms | Preprocess: 1.2ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 22.1ms (2 crops) | Total: 50.3ms
2026-07-20 17:30:50.620 [DEBUG] [Frame 1094] Decode(GPU): 10.9ms | Preprocess: 1.1ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 12.0ms (1 crops) | Total: 38.0ms
2026-07-20 17:30:50.683 [DEBUG] [Frame 1095] Decode(GPU): 11.1ms | Preprocess: 1.2ms | YOLO(w8a8): 12.9ms | DINOv2(w8a8): 34.6ms (3 crops) | Total: 62.8ms
2026-07-20 17:30:50.733 [DEBUG] [Frame 1096] Decode(GPU): 11.7ms | Preprocess: 1.1ms | YOLO(w8a8): 12.0ms | DINOv2(w8a8): 22.8ms (2 crops) | Total: 49.5ms
2026-07-20 17:30:50.785 [DEBUG] [Frame 1097] Decode(GPU): 11.2ms | Preprocess: 1.5ms | YOLO(w8a8): 13.9ms | DINOv2(w8a8): 23.2ms (2 crops) | Total: 52.2ms
2026-07-20 17:30:50.822 [DEBUG] [Frame 1098] Decode(GPU): 10.8ms | Preprocess: 1.4ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 11.4ms (1 crops) | Total: 37.2ms
