2026-07-20 17:30:00.001 [INFO] [System] COWdeploy Edge Benchmarking Suite (Precision: W8A16)
2026-07-20 17:30:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 17:30:00.030 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 17:30:00.055 [INFO] [Pipeline] Configuration: 
    - Detection Backend: QNN (Hexagon DSP) - yolov8n-seg_w8a16.bin
    - Feature Extractor Backend: QNN (Hexagon DSP) - dinov2_vits14_w8a16.bin
2026-07-20 17:30:00.110 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 17:30:00.120 [INFO] [QNN] Loading libQnnHtp.so (Hexagon Tensor Processor)...
2026-07-20 17:30:00.165 [INFO] [QNN] Loading context binary yolov8n-seg_w8a16.bin to CDSP...
2026-07-20 17:30:00.175 [INFO] [QNN] Model loaded. Optimized for W8A16.
2026-07-20 17:30:00.180 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 17:30:00.210 [DEBUG] [Frame 0000] Decode(GPU): 10.8ms | Preprocess: 1.2ms | YOLO(w8a16): 17.5ms | DINOv2: Skipped | Total: 30.4ms
2026-07-20 17:30:56.722 [DEBUG] [Frame 0995] Decode(GPU): 10.5ms | Preprocess: 1.1ms | YOLO(w8a16): 17.2ms | DINOv2(w8a16): 15.3ms (1 crops) | Total: 45.6ms
2026-07-20 17:30:56.804 [DEBUG] [Frame 0996] Decode(GPU): 11.9ms | Preprocess: 1.1ms | YOLO(w8a16): 18.9ms | DINOv2(w8a16): 47.0ms (3 crops) | Total: 81.8ms
2026-07-20 17:30:56.850 [DEBUG] [Frame 0997] Decode(GPU): 10.7ms | Preprocess: 1.0ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 15.7ms (1 crops) | Total: 46.4ms
2026-07-20 17:30:56.931 [DEBUG] [Frame 0998] Decode(GPU): 10.6ms | Preprocess: 1.4ms | YOLO(w8a16): 18.3ms | DINOv2(w8a16): 46.8ms (3 crops) | Total: 80.6ms
2026-07-20 17:30:56.994 [DEBUG] [Frame 0999] Decode(GPU): 11.6ms | Preprocess: 1.3ms | YOLO(w8a16): 16.8ms | DINOv2(w8a16): 30.9ms (2 crops) | Total: 63.1ms
2026-07-20 17:30:57.041 [DEBUG] [Frame 1000] Decode(GPU): 11.9ms | Preprocess: 1.2ms | YOLO(w8a16): 17.5ms | DINOv2(w8a16): 15.1ms (1 crops) | Total: 47.5ms
2026-07-20 17:30:57.120 [DEBUG] [Frame 1001] Decode(GPU): 10.9ms | Preprocess: 1.2ms | YOLO(w8a16): 18.9ms | DINOv2(w8a16): 44.8ms (3 crops) | Total: 78.7ms
2026-07-20 17:30:57.166 [DEBUG] [Frame 1002] Decode(GPU): 11.3ms | Preprocess: 1.2ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 14.7ms (1 crops) | Total: 45.8ms
2026-07-20 17:30:57.213 [DEBUG] [Frame 1003] Decode(GPU): 12.1ms | Preprocess: 1.2ms | YOLO(w8a16): 16.6ms | DINOv2(w8a16): 15.5ms (1 crops) | Total: 47.2ms
2026-07-20 17:30:57.276 [DEBUG] [Frame 1004] Decode(GPU): 12.3ms | Preprocess: 1.4ms | YOLO(w8a16): 16.5ms | DINOv2(w8a16): 30.8ms (2 crops) | Total: 63.5ms
2026-07-20 17:30:57.353 [DEBUG] [Frame 1005] Decode(GPU): 11.1ms | Preprocess: 1.0ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 44.7ms (3 crops) | Total: 77.1ms
2026-07-20 17:30:57.399 [DEBUG] [Frame 1006] Decode(GPU): 11.4ms | Preprocess: 1.3ms | YOLO(w8a16): 16.9ms | DINOv2(w8a16): 14.8ms (1 crops) | Total: 46.0ms
2026-07-20 17:30:57.463 [DEBUG] [Frame 1007] Decode(GPU): 10.4ms | Preprocess: 1.4ms | YOLO(w8a16): 17.9ms | DINOv2(w8a16): 31.4ms (2 crops) | Total: 63.7ms
2026-07-20 17:30:57.508 [DEBUG] [Frame 1008] Decode(GPU): 10.4ms | Preprocess: 1.2ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 14.8ms (1 crops) | Total: 45.2ms
2026-07-20 17:30:57.554 [DEBUG] [Frame 1009] Decode(GPU): 10.7ms | Preprocess: 1.2ms | YOLO(w8a16): 17.7ms | DINOv2(w8a16): 15.1ms (1 crops) | Total: 46.2ms
2026-07-20 17:30:57.602 [DEBUG] [Frame 1010] Decode(GPU): 12.0ms | Preprocess: 1.1ms | YOLO(w8a16): 17.9ms | DINOv2(w8a16): 15.5ms (1 crops) | Total: 47.8ms
2026-07-20 17:30:57.665 [DEBUG] [Frame 1011] Decode(GPU): 11.0ms | Preprocess: 1.1ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 30.4ms (2 crops) | Total: 62.9ms
2026-07-20 17:30:57.744 [DEBUG] [Frame 1012] Decode(GPU): 10.3ms | Preprocess: 1.1ms | YOLO(w8a16): 18.2ms | DINOv2(w8a16): 45.6ms (3 crops) | Total: 78.6ms
2026-07-20 17:30:57.791 [DEBUG] [Frame 1013] Decode(GPU): 10.3ms | Preprocess: 1.3ms | YOLO(w8a16): 18.9ms | DINOv2(w8a16): 15.0ms (1 crops) | Total: 46.9ms
2026-07-20 17:30:57.855 [DEBUG] [Frame 1014] Decode(GPU): 12.1ms | Preprocess: 1.4ms | YOLO(w8a16): 18.6ms | DINOv2(w8a16): 30.0ms (2 crops) | Total: 64.5ms
2026-07-20 17:30:57.918 [DEBUG] [Frame 1015] Decode(GPU): 11.1ms | Preprocess: 1.1ms | YOLO(w8a16): 17.9ms | DINOv2(w8a16): 30.4ms (2 crops) | Total: 62.8ms
2026-07-20 17:30:57.996 [DEBUG] [Frame 1016] Decode(GPU): 10.4ms | Preprocess: 1.3ms | YOLO(w8a16): 18.9ms | DINOv2(w8a16): 45.0ms (3 crops) | Total: 78.4ms
2026-07-20 17:30:58.058 [DEBUG] [Frame 1017] Decode(GPU): 10.6ms | Preprocess: 1.5ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 29.5ms (2 crops) | Total: 61.2ms
2026-07-20 17:30:58.137 [DEBUG] [Frame 1018] Decode(GPU): 11.8ms | Preprocess: 1.0ms | YOLO(w8a16): 18.3ms | DINOv2(w8a16): 45.6ms (3 crops) | Total: 79.9ms
2026-07-20 17:30:58.216 [DEBUG] [Frame 1019] Decode(GPU): 11.2ms | Preprocess: 1.0ms | YOLO(w8a16): 17.2ms | DINOv2(w8a16): 45.9ms (3 crops) | Total: 78.4ms
2026-07-20 17:30:58.263 [DEBUG] [Frame 1020] Decode(GPU): 11.8ms | Preprocess: 1.0ms | YOLO(w8a16): 17.6ms | DINOv2(w8a16): 15.3ms (1 crops) | Total: 47.5ms
2026-07-20 17:30:58.313 [DEBUG] [Frame 1021] Decode(GPU): 12.0ms | Preprocess: 1.5ms | YOLO(w8a16): 18.4ms | DINOv2(w8a16): 15.6ms (1 crops) | Total: 49.2ms
2026-07-20 17:30:58.360 [DEBUG] [Frame 1022] Decode(GPU): 11.2ms | Preprocess: 1.4ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 15.2ms (1 crops) | Total: 47.6ms
2026-07-20 17:30:58.408 [DEBUG] [Frame 1023] Decode(GPU): 12.3ms | Preprocess: 1.5ms | YOLO(w8a16): 16.9ms | DINOv2(w8a16): 15.1ms (1 crops) | Total: 47.4ms
2026-07-20 17:30:58.455 [DEBUG] [Frame 1024] Decode(GPU): 11.8ms | Preprocess: 1.3ms | YOLO(w8a16): 17.7ms | DINOv2(w8a16): 15.2ms (1 crops) | Total: 47.3ms
2026-07-20 17:30:58.533 [DEBUG] [Frame 1025] Decode(GPU): 12.5ms | Preprocess: 1.3ms | YOLO(w8a16): 16.5ms | DINOv2(w8a16): 44.8ms (3 crops) | Total: 78.6ms
2026-07-20 17:30:58.612 [DEBUG] [Frame 1026] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(w8a16): 17.9ms | DINOv2(w8a16): 45.5ms (3 crops) | Total: 78.6ms
2026-07-20 17:30:58.675 [DEBUG] [Frame 1027] Decode(GPU): 11.6ms | Preprocess: 1.1ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 30.5ms (2 crops) | Total: 62.7ms
2026-07-20 17:30:58.737 [DEBUG] [Frame 1028] Decode(GPU): 11.1ms | Preprocess: 1.0ms | YOLO(w8a16): 17.2ms | DINOv2(w8a16): 30.7ms (2 crops) | Total: 62.7ms
2026-07-20 17:30:58.818 [DEBUG] [Frame 1029] Decode(GPU): 12.3ms | Preprocess: 1.0ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 45.6ms (3 crops) | Total: 80.2ms
2026-07-20 17:30:58.899 [DEBUG] [Frame 1030] Decode(GPU): 12.0ms | Preprocess: 1.4ms | YOLO(w8a16): 17.5ms | DINOv2(w8a16): 47.1ms (3 crops) | Total: 80.9ms
2026-07-20 17:30:58.978 [DEBUG] [Frame 1031] Decode(GPU): 10.5ms | Preprocess: 1.2ms | YOLO(w8a16): 18.6ms | DINOv2(w8a16): 45.9ms (3 crops) | Total: 79.4ms
2026-07-20 17:30:59.057 [DEBUG] [Frame 1032] Decode(GPU): 12.0ms | Preprocess: 1.2ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 45.4ms (3 crops) | Total: 79.3ms
2026-07-20 17:30:59.139 [DEBUG] [Frame 1033] Decode(GPU): 12.6ms | Preprocess: 1.2ms | YOLO(w8a16): 17.8ms | DINOv2(w8a16): 47.0ms (3 crops) | Total: 82.0ms
2026-07-20 17:30:59.218 [DEBUG] [Frame 1034] Decode(GPU): 10.7ms | Preprocess: 1.4ms | YOLO(w8a16): 17.4ms | DINOv2(w8a16): 46.8ms (3 crops) | Total: 79.0ms
2026-07-20 17:30:59.265 [DEBUG] [Frame 1035] Decode(GPU): 11.3ms | Preprocess: 1.0ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 15.6ms (1 crops) | Total: 46.6ms
2026-07-20 17:30:59.313 [DEBUG] [Frame 1036] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(w8a16): 18.7ms | DINOv2(w8a16): 15.5ms (1 crops) | Total: 47.9ms
2026-07-20 17:30:59.375 [DEBUG] [Frame 1037] Decode(GPU): 10.5ms | Preprocess: 1.1ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 31.1ms (2 crops) | Total: 62.3ms
2026-07-20 17:30:59.439 [DEBUG] [Frame 1038] Decode(GPU): 12.7ms | Preprocess: 1.4ms | YOLO(w8a16): 16.6ms | DINOv2(w8a16): 31.3ms (2 crops) | Total: 64.3ms
2026-07-20 17:30:59.517 [DEBUG] [Frame 1039] Decode(GPU): 11.0ms | Preprocess: 1.5ms | YOLO(w8a16): 17.2ms | DINOv2(w8a16): 45.8ms (3 crops) | Total: 78.2ms
2026-07-20 17:30:59.564 [DEBUG] [Frame 1040] Decode(GPU): 11.9ms | Preprocess: 1.4ms | YOLO(w8a16): 16.9ms | DINOv2(w8a16): 14.7ms (1 crops) | Total: 46.5ms
2026-07-20 17:30:59.627 [DEBUG] [Frame 1041] Decode(GPU): 11.3ms | Preprocess: 1.2ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 29.8ms (2 crops) | Total: 62.9ms
2026-07-20 17:30:59.707 [DEBUG] [Frame 1042] Decode(GPU): 12.1ms | Preprocess: 1.0ms | YOLO(w8a16): 18.0ms | DINOv2(w8a16): 45.9ms (3 crops) | Total: 80.4ms
2026-07-20 17:30:59.786 [DEBUG] [Frame 1043] Decode(GPU): 11.8ms | Preprocess: 1.3ms | YOLO(w8a16): 18.2ms | DINOv2(w8a16): 44.6ms (3 crops) | Total: 79.1ms
2026-07-20 17:30:59.866 [DEBUG] [Frame 1044] Decode(GPU): 11.8ms | Preprocess: 1.4ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 46.0ms (3 crops) | Total: 79.3ms
2026-07-20 17:30:59.930 [DEBUG] [Frame 1045] Decode(GPU): 11.7ms | Preprocess: 1.2ms | YOLO(w8a16): 18.2ms | DINOv2(w8a16): 31.4ms (2 crops) | Total: 64.7ms
2026-07-20 17:30:59.977 [DEBUG] [Frame 1046] Decode(GPU): 12.1ms | Preprocess: 1.5ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 14.8ms (1 crops) | Total: 47.0ms
2026-07-20 17:31:00.056 [DEBUG] [Frame 1047] Decode(GPU): 10.5ms | Preprocess: 1.3ms | YOLO(w8a16): 17.5ms | DINOv2(w8a16): 45.9ms (3 crops) | Total: 78.4ms
2026-07-20 17:31:00.119 [DEBUG] [Frame 1048] Decode(GPU): 10.9ms | Preprocess: 1.2ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 30.9ms (2 crops) | Total: 63.6ms
2026-07-20 17:31:00.184 [DEBUG] [Frame 1049] Decode(GPU): 12.6ms | Preprocess: 1.4ms | YOLO(w8a16): 17.4ms | DINOv2(w8a16): 31.4ms (2 crops) | Total: 64.7ms
2026-07-20 17:31:00.264 [DEBUG] [Frame 1050] Decode(GPU): 10.8ms | Preprocess: 1.4ms | YOLO(w8a16): 17.4ms | DINOv2(w8a16): 46.6ms (3 crops) | Total: 79.6ms
2026-07-20 17:31:00.344 [DEBUG] [Frame 1051] Decode(GPU): 11.9ms | Preprocess: 1.4ms | YOLO(w8a16): 17.4ms | DINOv2(w8a16): 46.8ms (3 crops) | Total: 80.5ms
2026-07-20 17:31:00.407 [DEBUG] [Frame 1052] Decode(GPU): 10.7ms | Preprocess: 1.3ms | YOLO(w8a16): 17.5ms | DINOv2(w8a16): 31.3ms (2 crops) | Total: 63.1ms
2026-07-20 17:31:00.472 [DEBUG] [Frame 1053] Decode(GPU): 12.7ms | Preprocess: 1.4ms | YOLO(w8a16): 18.3ms | DINOv2(w8a16): 30.1ms (2 crops) | Total: 64.5ms
2026-07-20 17:31:00.517 [DEBUG] [Frame 1054] Decode(GPU): 10.7ms | Preprocess: 1.0ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 14.8ms (1 crops) | Total: 45.7ms
2026-07-20 17:31:00.580 [DEBUG] [Frame 1055] Decode(GPU): 11.6ms | Preprocess: 1.3ms | YOLO(w8a16): 16.5ms | DINOv2(w8a16): 30.7ms (2 crops) | Total: 62.8ms
2026-07-20 17:31:00.628 [DEBUG] [Frame 1056] Decode(GPU): 12.1ms | Preprocess: 1.5ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 15.2ms (1 crops) | Total: 47.8ms
2026-07-20 17:31:00.677 [DEBUG] [Frame 1057] Decode(GPU): 12.7ms | Preprocess: 1.3ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 15.4ms (1 crops) | Total: 49.1ms
2026-07-20 17:31:00.757 [DEBUG] [Frame 1058] Decode(GPU): 11.0ms | Preprocess: 1.4ms | YOLO(w8a16): 18.5ms | DINOv2(w8a16): 45.5ms (3 crops) | Total: 79.6ms
2026-07-20 17:31:00.837 [DEBUG] [Frame 1059] Decode(GPU): 11.7ms | Preprocess: 1.3ms | YOLO(w8a16): 18.2ms | DINOv2(w8a16): 46.6ms (3 crops) | Total: 80.9ms
2026-07-20 17:31:00.887 [DEBUG] [Frame 1060] Decode(GPU): 12.4ms | Preprocess: 1.3ms | YOLO(w8a16): 18.3ms | DINOv2(w8a16): 15.6ms (1 crops) | Total: 49.4ms
2026-07-20 17:31:00.951 [DEBUG] [Frame 1061] Decode(GPU): 12.6ms | Preprocess: 1.1ms | YOLO(w8a16): 18.6ms | DINOv2(w8a16): 29.5ms (2 crops) | Total: 63.9ms
2026-07-20 17:31:01.027 [DEBUG] [Frame 1062] Decode(GPU): 10.3ms | Preprocess: 1.1ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 44.6ms (3 crops) | Total: 76.6ms
2026-07-20 17:31:01.106 [DEBUG] [Frame 1063] Decode(GPU): 12.5ms | Preprocess: 1.2ms | YOLO(w8a16): 17.2ms | DINOv2(w8a16): 45.2ms (3 crops) | Total: 79.0ms
2026-07-20 17:31:01.153 [DEBUG] [Frame 1064] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(w8a16): 18.8ms | DINOv2(w8a16): 14.9ms (1 crops) | Total: 47.1ms
2026-07-20 17:31:01.232 [DEBUG] [Frame 1065] Decode(GPU): 12.2ms | Preprocess: 1.5ms | YOLO(w8a16): 16.5ms | DINOv2(w8a16): 45.3ms (3 crops) | Total: 78.9ms
2026-07-20 17:31:01.295 [DEBUG] [Frame 1066] Decode(GPU): 10.4ms | Preprocess: 1.4ms | YOLO(w8a16): 17.9ms | DINOv2(w8a16): 31.2ms (2 crops) | Total: 63.1ms
2026-07-20 17:31:01.360 [DEBUG] [Frame 1067] Decode(GPU): 11.4ms | Preprocess: 1.5ms | YOLO(w8a16): 18.6ms | DINOv2(w8a16): 30.6ms (2 crops) | Total: 64.5ms
2026-07-20 17:31:01.421 [DEBUG] [Frame 1068] Decode(GPU): 10.7ms | Preprocess: 1.3ms | YOLO(w8a16): 16.7ms | DINOv2(w8a16): 29.8ms (2 crops) | Total: 60.9ms
2026-07-20 17:31:01.485 [DEBUG] [Frame 1069] Decode(GPU): 12.3ms | Preprocess: 1.2ms | YOLO(w8a16): 17.9ms | DINOv2(w8a16): 30.3ms (2 crops) | Total: 64.0ms
2026-07-20 17:31:01.562 [DEBUG] [Frame 1070] Decode(GPU): 11.1ms | Preprocess: 1.3ms | YOLO(w8a16): 17.6ms | DINOv2(w8a16): 44.1ms (3 crops) | Total: 77.6ms
2026-07-20 17:31:01.643 [DEBUG] [Frame 1071] Decode(GPU): 11.6ms | Preprocess: 1.3ms | YOLO(w8a16): 18.4ms | DINOv2(w8a16): 46.8ms (3 crops) | Total: 81.1ms
2026-07-20 17:31:01.722 [DEBUG] [Frame 1072] Decode(GPU): 11.9ms | Preprocess: 1.2ms | YOLO(w8a16): 17.7ms | DINOv2(w8a16): 44.4ms (3 crops) | Total: 78.6ms
2026-07-20 17:31:01.768 [DEBUG] [Frame 1073] Decode(GPU): 11.0ms | Preprocess: 1.4ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 15.1ms (1 crops) | Total: 46.0ms
2026-07-20 17:31:01.847 [DEBUG] [Frame 1074] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(w8a16): 17.9ms | DINOv2(w8a16): 45.7ms (3 crops) | Total: 78.7ms
2026-07-20 17:31:01.926 [DEBUG] [Frame 1075] Decode(GPU): 10.9ms | Preprocess: 1.1ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 46.6ms (3 crops) | Total: 79.0ms
2026-07-20 17:31:01.988 [DEBUG] [Frame 1076] Decode(GPU): 12.6ms | Preprocess: 1.2ms | YOLO(w8a16): 16.7ms | DINOv2(w8a16): 29.8ms (2 crops) | Total: 62.7ms
2026-07-20 17:31:02.065 [DEBUG] [Frame 1077] Decode(GPU): 11.6ms | Preprocess: 1.1ms | YOLO(w8a16): 17.2ms | DINOv2(w8a16): 44.2ms (3 crops) | Total: 77.0ms
2026-07-20 17:31:02.111 [DEBUG] [Frame 1078] Decode(GPU): 10.3ms | Preprocess: 1.5ms | YOLO(w8a16): 17.2ms | DINOv2(w8a16): 15.4ms (1 crops) | Total: 46.0ms
2026-07-20 17:31:02.174 [DEBUG] [Frame 1079] Decode(GPU): 11.4ms | Preprocess: 1.3ms | YOLO(w8a16): 16.8ms | DINOv2(w8a16): 31.1ms (2 crops) | Total: 62.8ms
2026-07-20 17:31:02.253 [DEBUG] [Frame 1080] Decode(GPU): 10.4ms | Preprocess: 1.2ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 46.7ms (3 crops) | Total: 78.7ms
2026-07-20 17:31:02.333 [DEBUG] [Frame 1081] Decode(GPU): 11.2ms | Preprocess: 1.2ms | YOLO(w8a16): 17.5ms | DINOv2(w8a16): 46.9ms (3 crops) | Total: 80.0ms
2026-07-20 17:31:02.414 [DEBUG] [Frame 1082] Decode(GPU): 12.6ms | Preprocess: 1.4ms | YOLO(w8a16): 17.5ms | DINOv2(w8a16): 46.6ms (3 crops) | Total: 80.8ms
2026-07-20 17:31:02.461 [DEBUG] [Frame 1083] Decode(GPU): 11.1ms | Preprocess: 1.3ms | YOLO(w8a16): 18.4ms | DINOv2(w8a16): 15.2ms (1 crops) | Total: 47.7ms
2026-07-20 17:31:02.509 [DEBUG] [Frame 1084] Decode(GPU): 12.1ms | Preprocess: 1.2ms | YOLO(w8a16): 17.8ms | DINOv2(w8a16): 15.6ms (1 crops) | Total: 48.1ms
2026-07-20 17:31:02.555 [DEBUG] [Frame 1085] Decode(GPU): 10.4ms | Preprocess: 1.3ms | YOLO(w8a16): 16.9ms | DINOv2(w8a16): 14.7ms (1 crops) | Total: 45.1ms
2026-07-20 17:31:02.633 [DEBUG] [Frame 1086] Decode(GPU): 10.4ms | Preprocess: 1.2ms | YOLO(w8a16): 16.9ms | DINOv2(w8a16): 46.8ms (3 crops) | Total: 78.1ms
2026-07-20 17:31:02.679 [DEBUG] [Frame 1087] Decode(GPU): 10.2ms | Preprocess: 1.1ms | YOLO(w8a16): 18.6ms | DINOv2(w8a16): 15.3ms (1 crops) | Total: 46.6ms
2026-07-20 17:31:02.744 [DEBUG] [Frame 1088] Decode(GPU): 11.6ms | Preprocess: 1.0ms | YOLO(w8a16): 18.7ms | DINOv2(w8a16): 30.7ms (2 crops) | Total: 64.4ms
2026-07-20 17:31:02.824 [DEBUG] [Frame 1089] Decode(GPU): 12.6ms | Preprocess: 1.3ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 46.0ms (3 crops) | Total: 80.5ms
2026-07-20 17:31:02.888 [DEBUG] [Frame 1090] Decode(GPU): 11.9ms | Preprocess: 1.3ms | YOLO(w8a16): 18.3ms | DINOv2(w8a16): 29.9ms (2 crops) | Total: 63.7ms
2026-07-20 17:31:02.966 [DEBUG] [Frame 1091] Decode(GPU): 12.3ms | Preprocess: 1.2ms | YOLO(w8a16): 16.8ms | DINOv2(w8a16): 45.4ms (3 crops) | Total: 78.4ms
2026-07-20 17:31:03.013 [DEBUG] [Frame 1092] Decode(GPU): 10.8ms | Preprocess: 1.4ms | YOLO(w8a16): 18.5ms | DINOv2(w8a16): 14.9ms (1 crops) | Total: 46.9ms
2026-07-20 17:31:03.059 [DEBUG] [Frame 1093] Decode(GPU): 11.5ms | Preprocess: 1.0ms | YOLO(w8a16): 16.9ms | DINOv2(w8a16): 14.9ms (1 crops) | Total: 45.9ms
2026-07-20 17:31:03.122 [DEBUG] [Frame 1094] Decode(GPU): 11.4ms | Preprocess: 1.0ms | YOLO(w8a16): 18.4ms | DINOv2(w8a16): 29.7ms (2 crops) | Total: 63.0ms
2026-07-20 17:31:03.183 [DEBUG] [Frame 1095] Decode(GPU): 10.4ms | Preprocess: 1.1ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 29.4ms (2 crops) | Total: 61.5ms
2026-07-20 17:31:03.247 [DEBUG] [Frame 1096] Decode(GPU): 10.4ms | Preprocess: 1.4ms | YOLO(w8a16): 18.7ms | DINOv2(w8a16): 30.8ms (2 crops) | Total: 63.8ms
2026-07-20 17:31:03.326 [DEBUG] [Frame 1097] Decode(GPU): 12.1ms | Preprocess: 1.5ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 45.1ms (3 crops) | Total: 79.3ms
2026-07-20 17:31:03.390 [DEBUG] [Frame 1098] Decode(GPU): 12.0ms | Preprocess: 1.4ms | YOLO(w8a16): 17.5ms | DINOv2(w8a16): 30.2ms (2 crops) | Total: 63.4ms
2026-07-20 17:31:03.435 [DEBUG] [Frame 1099] Decode(GPU): 10.5ms | Preprocess: 1.5ms | YOLO(w8a16): 16.7ms | DINOv2(w8a16): 14.9ms (1 crops) | Total: 45.1ms
2026-07-20 17:31:03.512 [DEBUG] [Frame 1100] Decode(GPU): 10.8ms | Preprocess: 1.4ms | YOLO(w8a16): 16.7ms | DINOv2(w8a16): 45.4ms (3 crops) | Total: 77.5ms
2026-07-20 17:31:03.594 [DEBUG] [Frame 1101] Decode(GPU): 11.9ms | Preprocess: 1.3ms | YOLO(w8a16): 18.5ms | DINOv2(w8a16): 46.2ms (3 crops) | Total: 81.2ms
2026-07-20 17:31:03.657 [DEBUG] [Frame 1102] Decode(GPU): 12.3ms | Preprocess: 1.0ms | YOLO(w8a16): 16.5ms | DINOv2(w8a16): 31.4ms (2 crops) | Total: 63.7ms
2026-07-20 17:31:03.735 [DEBUG] [Frame 1103] Decode(GPU): 10.3ms | Preprocess: 1.4ms | YOLO(w8a16): 16.9ms | DINOv2(w8a16): 46.7ms (3 crops) | Total: 77.9ms
2026-07-20 17:31:03.813 [DEBUG] [Frame 1104] Decode(GPU): 12.4ms | Preprocess: 1.4ms | YOLO(w8a16): 16.6ms | DINOv2(w8a16): 44.9ms (3 crops) | Total: 78.3ms
2026-07-20 17:31:03.894 [DEBUG] [Frame 1105] Decode(GPU): 12.5ms | Preprocess: 1.1ms | YOLO(w8a16): 16.7ms | DINOv2(w8a16): 46.6ms (3 crops) | Total: 80.3ms
2026-07-20 17:31:03.973 [DEBUG] [Frame 1106] Decode(GPU): 10.9ms | Preprocess: 1.5ms | YOLO(w8a16): 18.7ms | DINOv2(w8a16): 45.1ms (3 crops) | Total: 79.7ms
2026-07-20 17:31:04.050 [DEBUG] [Frame 1107] Decode(GPU): 11.0ms | Preprocess: 1.3ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 44.6ms (3 crops) | Total: 76.5ms
2026-07-20 17:31:04.098 [DEBUG] [Frame 1108] Decode(GPU): 12.3ms | Preprocess: 1.0ms | YOLO(w8a16): 18.7ms | DINOv2(w8a16): 14.8ms (1 crops) | Total: 48.4ms
2026-07-20 17:31:04.176 [DEBUG] [Frame 1109] Decode(GPU): 11.7ms | Preprocess: 1.1ms | YOLO(w8a16): 16.7ms | DINOv2(w8a16): 44.9ms (3 crops) | Total: 77.2ms
2026-07-20 17:31:04.238 [DEBUG] [Frame 1110] Decode(GPU): 11.6ms | Preprocess: 1.5ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 29.8ms (2 crops) | Total: 62.0ms
2026-07-20 17:31:04.316 [DEBUG] [Frame 1111] Decode(GPU): 10.4ms | Preprocess: 1.1ms | YOLO(w8a16): 18.0ms | DINOv2(w8a16): 45.7ms (3 crops) | Total: 78.7ms
2026-07-20 17:31:04.365 [DEBUG] [Frame 1112] Decode(GPU): 12.5ms | Preprocess: 1.3ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 15.4ms (1 crops) | Total: 49.1ms
2026-07-20 17:31:04.430 [DEBUG] [Frame 1113] Decode(GPU): 12.3ms | Preprocess: 1.3ms | YOLO(w8a16): 18.2ms | DINOv2(w8a16): 30.2ms (2 crops) | Total: 64.7ms
2026-07-20 17:31:04.478 [DEBUG] [Frame 1114] Decode(GPU): 12.1ms | Preprocess: 1.2ms | YOLO(w8a16): 18.6ms | DINOv2(w8a16): 15.2ms (1 crops) | Total: 48.3ms
2026-07-20 17:31:04.542 [DEBUG] [Frame 1115] Decode(GPU): 11.9ms | Preprocess: 1.3ms | YOLO(w8a16): 16.7ms | DINOv2(w8a16): 31.3ms (2 crops) | Total: 63.2ms
2026-07-20 17:31:04.589 [DEBUG] [Frame 1116] Decode(GPU): 11.0ms | Preprocess: 1.0ms | YOLO(w8a16): 18.5ms | DINOv2(w8a16): 15.3ms (1 crops) | Total: 47.2ms
