2026-07-20 17:30:00.001 [INFO] [System] COWdeploy Edge Benchmarking Suite (Precision: FP16)
2026-07-20 17:30:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 17:30:00.030 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 17:30:00.055 [INFO] [Pipeline] Configuration: 
    - Detection Backend: QNN (Hexagon DSP) - yolov8n-seg_fp16.bin
    - Feature Extractor Backend: QNN (Hexagon DSP) - dinov2_vits14_fp16.bin
2026-07-20 17:30:00.110 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 17:30:00.120 [INFO] [QNN] Loading libQnnHtp.so (Hexagon Tensor Processor)...
2026-07-20 17:30:00.165 [INFO] [QNN] Loading context binary yolov8n-seg_fp16.bin to CDSP...
2026-07-20 17:30:00.175 [INFO] [QNN] Model loaded. Optimized for FP16.
2026-07-20 17:30:00.180 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 17:30:00.218 [DEBUG] [Frame 0000] Decode(GPU): 11.2ms | Preprocess: 1.1ms | YOLO(fp16): 25.6ms | DINOv2: Skipped | Total: 38.4ms
2026-07-20 17:31:18.280 [DEBUG] [Frame 1020] Decode(GPU): 12.3ms | Preprocess: 1.5ms | YOLO(fp16): 24.8ms | DINOv2(fp16): 45.8ms (2 crops) | Total: 86.5ms
2026-07-20 17:31:18.342 [DEBUG] [Frame 1021] Decode(GPU): 11.9ms | Preprocess: 1.3ms | YOLO(fp16): 24.8ms | DINOv2(fp16): 22.3ms (1 crops) | Total: 61.9ms
2026-07-20 17:31:18.426 [DEBUG] [Frame 1022] Decode(GPU): 12.1ms | Preprocess: 1.1ms | YOLO(fp16): 24.3ms | DINOv2(fp16): 45.0ms (2 crops) | Total: 84.8ms
2026-07-20 17:31:18.510 [DEBUG] [Frame 1023] Decode(GPU): 10.7ms | Preprocess: 1.0ms | YOLO(fp16): 24.4ms | DINOv2(fp16): 45.0ms (2 crops) | Total: 83.3ms
2026-07-20 17:31:18.617 [DEBUG] [Frame 1024] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(fp16): 25.4ms | DINOv2(fp16): 66.6ms (3 crops) | Total: 107.1ms
2026-07-20 17:31:18.701 [DEBUG] [Frame 1025] Decode(GPU): 12.2ms | Preprocess: 1.2ms | YOLO(fp16): 24.9ms | DINOv2(fp16): 44.4ms (2 crops) | Total: 84.6ms
2026-07-20 17:31:18.788 [DEBUG] [Frame 1026] Decode(GPU): 12.4ms | Preprocess: 1.2ms | YOLO(fp16): 26.4ms | DINOv2(fp16): 44.0ms (2 crops) | Total: 86.1ms
2026-07-20 17:31:18.872 [DEBUG] [Frame 1027] Decode(GPU): 10.6ms | Preprocess: 1.1ms | YOLO(fp16): 26.0ms | DINOv2(fp16): 44.8ms (2 crops) | Total: 84.6ms
2026-07-20 17:31:18.957 [DEBUG] [Frame 1028] Decode(GPU): 12.2ms | Preprocess: 1.1ms | YOLO(fp16): 24.3ms | DINOv2(fp16): 44.7ms (2 crops) | Total: 84.5ms
2026-07-20 17:31:19.020 [DEBUG] [Frame 1029] Decode(GPU): 12.2ms | Preprocess: 1.0ms | YOLO(fp16): 26.2ms | DINOv2(fp16): 22.6ms (1 crops) | Total: 63.7ms
2026-07-20 17:31:19.082 [DEBUG] [Frame 1030] Decode(GPU): 10.6ms | Preprocess: 1.2ms | YOLO(fp16): 25.8ms | DINOv2(fp16): 22.7ms (1 crops) | Total: 61.6ms
2026-07-20 17:31:19.147 [DEBUG] [Frame 1031] Decode(GPU): 12.6ms | Preprocess: 1.4ms | YOLO(fp16): 26.5ms | DINOv2(fp16): 23.0ms (1 crops) | Total: 65.1ms
2026-07-20 17:31:19.233 [DEBUG] [Frame 1032] Decode(GPU): 12.5ms | Preprocess: 1.1ms | YOLO(fp16): 26.5ms | DINOv2(fp16): 44.2ms (2 crops) | Total: 86.4ms
2026-07-20 17:31:19.340 [DEBUG] [Frame 1033] Decode(GPU): 10.3ms | Preprocess: 1.3ms | YOLO(fp16): 25.7ms | DINOv2(fp16): 66.6ms (3 crops) | Total: 106.6ms
2026-07-20 17:31:19.449 [DEBUG] [Frame 1034] Decode(GPU): 11.8ms | Preprocess: 1.4ms | YOLO(fp16): 24.6ms | DINOv2(fp16): 67.9ms (3 crops) | Total: 109.0ms
2026-07-20 17:31:19.536 [DEBUG] [Frame 1035] Decode(GPU): 12.4ms | Preprocess: 1.5ms | YOLO(fp16): 25.5ms | DINOv2(fp16): 45.4ms (2 crops) | Total: 87.3ms
2026-07-20 17:31:19.623 [DEBUG] [Frame 1036] Decode(GPU): 12.6ms | Preprocess: 1.2ms | YOLO(fp16): 25.1ms | DINOv2(fp16): 45.2ms (2 crops) | Total: 86.6ms
2026-07-20 17:31:19.708 [DEBUG] [Frame 1037] Decode(GPU): 10.8ms | Preprocess: 1.3ms | YOLO(fp16): 26.4ms | DINOv2(fp16): 44.9ms (2 crops) | Total: 85.4ms
2026-07-20 17:31:19.816 [DEBUG] [Frame 1038] Decode(GPU): 10.4ms | Preprocess: 1.5ms | YOLO(fp16): 25.3ms | DINOv2(fp16): 67.6ms (3 crops) | Total: 107.7ms
2026-07-20 17:31:19.900 [DEBUG] [Frame 1039] Decode(GPU): 10.4ms | Preprocess: 1.1ms | YOLO(fp16): 25.5ms | DINOv2(fp16): 45.0ms (2 crops) | Total: 84.5ms
2026-07-20 17:31:20.009 [DEBUG] [Frame 1040] Decode(GPU): 10.4ms | Preprocess: 1.1ms | YOLO(fp16): 25.7ms | DINOv2(fp16): 67.4ms (3 crops) | Total: 108.2ms
2026-07-20 17:31:20.117 [DEBUG] [Frame 1041] Decode(GPU): 11.8ms | Preprocess: 1.4ms | YOLO(fp16): 25.5ms | DINOv2(fp16): 66.3ms (3 crops) | Total: 108.1ms
2026-07-20 17:31:20.179 [DEBUG] [Frame 1042] Decode(GPU): 11.1ms | Preprocess: 1.2ms | YOLO(fp16): 25.0ms | DINOv2(fp16): 22.8ms (1 crops) | Total: 61.9ms
2026-07-20 17:31:20.287 [DEBUG] [Frame 1043] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(fp16): 26.3ms | DINOv2(fp16): 67.2ms (3 crops) | Total: 108.8ms
2026-07-20 17:31:20.372 [DEBUG] [Frame 1044] Decode(GPU): 10.5ms | Preprocess: 1.3ms | YOLO(fp16): 26.0ms | DINOv2(fp16): 44.5ms (2 crops) | Total: 84.7ms
2026-07-20 17:31:20.477 [DEBUG] [Frame 1045] Decode(GPU): 10.4ms | Preprocess: 1.1ms | YOLO(fp16): 24.3ms | DINOv2(fp16): 66.4ms (3 crops) | Total: 105.2ms
2026-07-20 17:31:20.539 [DEBUG] [Frame 1046] Decode(GPU): 10.2ms | Preprocess: 1.5ms | YOLO(fp16): 26.4ms | DINOv2(fp16): 22.2ms (1 crops) | Total: 61.9ms
2026-07-20 17:31:20.625 [DEBUG] [Frame 1047] Decode(GPU): 11.0ms | Preprocess: 1.0ms | YOLO(fp16): 25.7ms | DINOv2(fp16): 45.5ms (2 crops) | Total: 85.4ms
2026-07-20 17:31:20.709 [DEBUG] [Frame 1048] Decode(GPU): 10.3ms | Preprocess: 1.1ms | YOLO(fp16): 25.5ms | DINOv2(fp16): 45.8ms (2 crops) | Total: 84.8ms
2026-07-20 17:31:20.816 [DEBUG] [Frame 1049] Decode(GPU): 10.3ms | Preprocess: 1.0ms | YOLO(fp16): 26.0ms | DINOv2(fp16): 66.1ms (3 crops) | Total: 106.2ms
2026-07-20 17:31:20.877 [DEBUG] [Frame 1050] Decode(GPU): 10.3ms | Preprocess: 1.5ms | YOLO(fp16): 25.6ms | DINOv2(fp16): 23.0ms (1 crops) | Total: 61.8ms
2026-07-20 17:31:20.940 [DEBUG] [Frame 1051] Decode(GPU): 12.7ms | Preprocess: 1.4ms | YOLO(fp16): 24.6ms | DINOv2(fp16): 22.0ms (1 crops) | Total: 62.4ms
2026-07-20 17:31:21.002 [DEBUG] [Frame 1052] Decode(GPU): 11.5ms | Preprocess: 1.4ms | YOLO(fp16): 25.7ms | DINOv2(fp16): 22.3ms (1 crops) | Total: 62.2ms
2026-07-20 17:31:21.110 [DEBUG] [Frame 1053] Decode(GPU): 10.9ms | Preprocess: 1.2ms | YOLO(fp16): 24.6ms | DINOv2(fp16): 67.9ms (3 crops) | Total: 107.7ms
2026-07-20 17:31:21.220 [DEBUG] [Frame 1054] Decode(GPU): 11.6ms | Preprocess: 1.4ms | YOLO(fp16): 25.5ms | DINOv2(fp16): 68.1ms (3 crops) | Total: 109.8ms
2026-07-20 17:31:21.283 [DEBUG] [Frame 1055] Decode(GPU): 12.1ms | Preprocess: 1.2ms | YOLO(fp16): 25.3ms | DINOv2(fp16): 22.9ms (1 crops) | Total: 63.1ms
2026-07-20 17:31:21.392 [DEBUG] [Frame 1056] Decode(GPU): 12.2ms | Preprocess: 1.5ms | YOLO(fp16): 24.3ms | DINOv2(fp16): 67.9ms (3 crops) | Total: 109.2ms
2026-07-20 17:31:21.477 [DEBUG] [Frame 1057] Decode(GPU): 10.8ms | Preprocess: 1.3ms | YOLO(fp16): 25.5ms | DINOv2(fp16): 44.9ms (2 crops) | Total: 85.0ms
2026-07-20 17:31:21.564 [DEBUG] [Frame 1058] Decode(GPU): 12.5ms | Preprocess: 1.5ms | YOLO(fp16): 25.0ms | DINOv2(fp16): 45.7ms (2 crops) | Total: 87.0ms
2026-07-20 17:31:21.671 [DEBUG] [Frame 1059] Decode(GPU): 10.3ms | Preprocess: 1.5ms | YOLO(fp16): 25.5ms | DINOv2(fp16): 66.8ms (3 crops) | Total: 106.8ms
2026-07-20 17:31:21.779 [DEBUG] [Frame 1060] Decode(GPU): 10.3ms | Preprocess: 1.4ms | YOLO(fp16): 25.9ms | DINOv2(fp16): 67.8ms (3 crops) | Total: 108.8ms
2026-07-20 17:31:21.841 [DEBUG] [Frame 1061] Decode(GPU): 10.6ms | Preprocess: 1.5ms | YOLO(fp16): 24.8ms | DINOv2(fp16): 22.6ms (1 crops) | Total: 61.1ms
2026-07-20 17:31:21.926 [DEBUG] [Frame 1062] Decode(GPU): 12.4ms | Preprocess: 1.3ms | YOLO(fp16): 24.5ms | DINOv2(fp16): 45.0ms (2 crops) | Total: 85.3ms
2026-07-20 17:31:22.033 [DEBUG] [Frame 1063] Decode(GPU): 10.8ms | Preprocess: 1.1ms | YOLO(fp16): 25.6ms | DINOv2(fp16): 66.1ms (3 crops) | Total: 106.8ms
2026-07-20 17:31:22.117 [DEBUG] [Frame 1064] Decode(GPU): 11.5ms | Preprocess: 1.4ms | YOLO(fp16): 24.4ms | DINOv2(fp16): 44.5ms (2 crops) | Total: 84.1ms
2026-07-20 17:31:22.177 [DEBUG] [Frame 1065] Decode(GPU): 10.5ms | Preprocess: 1.2ms | YOLO(fp16): 24.5ms | DINOv2(fp16): 22.8ms (1 crops) | Total: 60.5ms
2026-07-20 17:31:22.239 [DEBUG] [Frame 1066] Decode(GPU): 10.9ms | Preprocess: 1.2ms | YOLO(fp16): 25.0ms | DINOv2(fp16): 22.8ms (1 crops) | Total: 61.4ms
2026-07-20 17:31:22.322 [DEBUG] [Frame 1067] Decode(GPU): 11.1ms | Preprocess: 1.1ms | YOLO(fp16): 24.5ms | DINOv2(fp16): 44.2ms (2 crops) | Total: 83.2ms
2026-07-20 17:31:22.385 [DEBUG] [Frame 1068] Decode(GPU): 12.1ms | Preprocess: 1.3ms | YOLO(fp16): 25.9ms | DINOv2(fp16): 22.2ms (1 crops) | Total: 63.2ms
2026-07-20 17:31:22.495 [DEBUG] [Frame 1069] Decode(GPU): 11.2ms | Preprocess: 1.2ms | YOLO(fp16): 26.1ms | DINOv2(fp16): 67.7ms (3 crops) | Total: 109.8ms
2026-07-20 17:31:22.604 [DEBUG] [Frame 1070] Decode(GPU): 11.4ms | Preprocess: 1.5ms | YOLO(fp16): 25.9ms | DINOv2(fp16): 67.3ms (3 crops) | Total: 109.4ms
2026-07-20 17:31:22.689 [DEBUG] [Frame 1071] Decode(GPU): 10.7ms | Preprocess: 1.2ms | YOLO(fp16): 24.3ms | DINOv2(fp16): 45.6ms (2 crops) | Total: 84.2ms
2026-07-20 17:31:22.798 [DEBUG] [Frame 1072] Decode(GPU): 10.5ms | Preprocess: 1.0ms | YOLO(fp16): 26.5ms | DINOv2(fp16): 68.3ms (3 crops) | Total: 109.3ms
2026-07-20 17:31:22.907 [DEBUG] [Frame 1073] Decode(GPU): 10.8ms | Preprocess: 1.4ms | YOLO(fp16): 24.3ms | DINOv2(fp16): 68.9ms (3 crops) | Total: 108.9ms
2026-07-20 17:31:22.992 [DEBUG] [Frame 1074] Decode(GPU): 10.8ms | Preprocess: 1.5ms | YOLO(fp16): 26.3ms | DINOv2(fp16): 44.5ms (2 crops) | Total: 85.1ms
2026-07-20 17:31:23.055 [DEBUG] [Frame 1075] Decode(GPU): 12.4ms | Preprocess: 1.1ms | YOLO(fp16): 25.3ms | DINOv2(fp16): 22.4ms (1 crops) | Total: 62.7ms
2026-07-20 17:31:23.118 [DEBUG] [Frame 1076] Decode(GPU): 11.9ms | Preprocess: 1.5ms | YOLO(fp16): 26.2ms | DINOv2(fp16): 22.6ms (1 crops) | Total: 63.6ms
2026-07-20 17:31:23.202 [DEBUG] [Frame 1077] Decode(GPU): 10.8ms | Preprocess: 1.1ms | YOLO(fp16): 26.0ms | DINOv2(fp16): 44.2ms (2 crops) | Total: 84.4ms
2026-07-20 17:31:23.311 [DEBUG] [Frame 1078] Decode(GPU): 12.0ms | Preprocess: 1.4ms | YOLO(fp16): 26.4ms | DINOv2(fp16): 66.1ms (3 crops) | Total: 108.8ms
2026-07-20 17:31:23.421 [DEBUG] [Frame 1079] Decode(GPU): 11.6ms | Preprocess: 1.1ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 67.2ms (3 crops) | Total: 109.7ms
2026-07-20 17:31:23.507 [DEBUG] [Frame 1080] Decode(GPU): 12.3ms | Preprocess: 1.0ms | YOLO(fp16): 24.3ms | DINOv2(fp16): 45.7ms (2 crops) | Total: 85.7ms
2026-07-20 17:31:23.592 [DEBUG] [Frame 1081] Decode(GPU): 11.3ms | Preprocess: 1.3ms | YOLO(fp16): 26.4ms | DINOv2(fp16): 44.1ms (2 crops) | Total: 85.3ms
2026-07-20 17:31:23.676 [DEBUG] [Frame 1082] Decode(GPU): 11.8ms | Preprocess: 1.1ms | YOLO(fp16): 24.4ms | DINOv2(fp16): 44.7ms (2 crops) | Total: 84.1ms
2026-07-20 17:31:23.764 [DEBUG] [Frame 1083] Decode(GPU): 12.4ms | Preprocess: 1.2ms | YOLO(fp16): 26.2ms | DINOv2(fp16): 45.3ms (2 crops) | Total: 87.5ms
2026-07-20 17:31:23.871 [DEBUG] [Frame 1084] Decode(GPU): 10.3ms | Preprocess: 1.2ms | YOLO(fp16): 25.2ms | DINOv2(fp16): 67.4ms (3 crops) | Total: 107.1ms
2026-07-20 17:31:23.980 [DEBUG] [Frame 1085] Decode(GPU): 11.3ms | Preprocess: 1.1ms | YOLO(fp16): 26.3ms | DINOv2(fp16): 67.1ms (3 crops) | Total: 109.1ms
2026-07-20 17:31:24.064 [DEBUG] [Frame 1086] Decode(GPU): 10.7ms | Preprocess: 1.2ms | YOLO(fp16): 24.8ms | DINOv2(fp16): 45.2ms (2 crops) | Total: 84.3ms
2026-07-20 17:31:24.173 [DEBUG] [Frame 1087] Decode(GPU): 11.5ms | Preprocess: 1.2ms | YOLO(fp16): 25.2ms | DINOv2(fp16): 67.8ms (3 crops) | Total: 108.8ms
2026-07-20 17:31:24.259 [DEBUG] [Frame 1088] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(fp16): 24.9ms | DINOv2(fp16): 45.7ms (2 crops) | Total: 85.6ms
2026-07-20 17:31:24.321 [DEBUG] [Frame 1089] Decode(GPU): 12.1ms | Preprocess: 1.4ms | YOLO(fp16): 24.6ms | DINOv2(fp16): 22.2ms (1 crops) | Total: 62.1ms
2026-07-20 17:31:24.383 [DEBUG] [Frame 1090] Decode(GPU): 12.1ms | Preprocess: 1.4ms | YOLO(fp16): 24.6ms | DINOv2(fp16): 22.7ms (1 crops) | Total: 62.6ms
2026-07-20 17:31:24.466 [DEBUG] [Frame 1091] Decode(GPU): 10.2ms | Preprocess: 1.2ms | YOLO(fp16): 24.6ms | DINOv2(fp16): 45.1ms (2 crops) | Total: 83.0ms
2026-07-20 17:31:24.554 [DEBUG] [Frame 1092] Decode(GPU): 12.1ms | Preprocess: 1.0ms | YOLO(fp16): 26.5ms | DINOv2(fp16): 45.7ms (2 crops) | Total: 87.9ms
2026-07-20 17:31:24.618 [DEBUG] [Frame 1093] Decode(GPU): 12.1ms | Preprocess: 1.0ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 22.3ms (1 crops) | Total: 63.4ms
2026-07-20 17:31:24.702 [DEBUG] [Frame 1094] Decode(GPU): 10.9ms | Preprocess: 1.1ms | YOLO(fp16): 25.7ms | DINOv2(fp16): 44.0ms (2 crops) | Total: 83.9ms
2026-07-20 17:31:24.810 [DEBUG] [Frame 1095] Decode(GPU): 12.5ms | Preprocess: 1.5ms | YOLO(fp16): 24.2ms | DINOv2(fp16): 66.9ms (3 crops) | Total: 108.3ms
2026-07-20 17:31:24.918 [DEBUG] [Frame 1096] Decode(GPU): 10.4ms | Preprocess: 1.4ms | YOLO(fp16): 26.7ms | DINOv2(fp16): 66.4ms (3 crops) | Total: 107.9ms
2026-07-20 17:31:24.981 [DEBUG] [Frame 1097] Decode(GPU): 12.2ms | Preprocess: 1.4ms | YOLO(fp16): 25.4ms | DINOv2(fp16): 22.3ms (1 crops) | Total: 63.1ms
2026-07-20 17:31:25.089 [DEBUG] [Frame 1098] Decode(GPU): 10.8ms | Preprocess: 1.5ms | YOLO(fp16): 25.4ms | DINOv2(fp16): 67.3ms (3 crops) | Total: 108.1ms
2026-07-20 17:31:25.174 [DEBUG] [Frame 1099] Decode(GPU): 11.8ms | Preprocess: 1.1ms | YOLO(fp16): 25.3ms | DINOv2(fp16): 44.8ms (2 crops) | Total: 85.2ms
2026-07-20 17:31:25.260 [DEBUG] [Frame 1100] Decode(GPU): 11.6ms | Preprocess: 1.1ms | YOLO(fp16): 26.4ms | DINOv2(fp16): 44.8ms (2 crops) | Total: 86.3ms
2026-07-20 17:31:25.321 [DEBUG] [Frame 1101] Decode(GPU): 11.3ms | Preprocess: 1.2ms | YOLO(fp16): 24.9ms | DINOv2(fp16): 22.4ms (1 crops) | Total: 61.1ms
2026-07-20 17:31:25.385 [DEBUG] [Frame 1102] Decode(GPU): 12.3ms | Preprocess: 1.1ms | YOLO(fp16): 26.1ms | DINOv2(fp16): 22.3ms (1 crops) | Total: 63.5ms
2026-07-20 17:31:25.470 [DEBUG] [Frame 1103] Decode(GPU): 11.9ms | Preprocess: 1.4ms | YOLO(fp16): 25.3ms | DINOv2(fp16): 44.2ms (2 crops) | Total: 85.4ms
2026-07-20 17:31:25.532 [DEBUG] [Frame 1104] Decode(GPU): 11.2ms | Preprocess: 1.4ms | YOLO(fp16): 25.6ms | DINOv2(fp16): 22.1ms (1 crops) | Total: 62.1ms
2026-07-20 17:31:25.644 [DEBUG] [Frame 1105] Decode(GPU): 12.4ms | Preprocess: 1.4ms | YOLO(fp16): 26.5ms | DINOv2(fp16): 69.0ms (3 crops) | Total: 112.0ms
2026-07-20 17:31:25.707 [DEBUG] [Frame 1106] Decode(GPU): 11.8ms | Preprocess: 1.5ms | YOLO(fp16): 25.6ms | DINOv2(fp16): 22.2ms (1 crops) | Total: 62.4ms
2026-07-20 17:31:25.769 [DEBUG] [Frame 1107] Decode(GPU): 11.6ms | Preprocess: 1.2ms | YOLO(fp16): 25.7ms | DINOv2(fp16): 22.8ms (1 crops) | Total: 62.6ms
2026-07-20 17:31:25.831 [DEBUG] [Frame 1108] Decode(GPU): 11.7ms | Preprocess: 1.4ms | YOLO(fp16): 24.6ms | DINOv2(fp16): 22.8ms (1 crops) | Total: 61.8ms
2026-07-20 17:31:25.942 [DEBUG] [Frame 1109] Decode(GPU): 12.5ms | Preprocess: 1.2ms | YOLO(fp16): 25.6ms | DINOv2(fp16): 67.9ms (3 crops) | Total: 110.4ms
2026-07-20 17:31:26.002 [DEBUG] [Frame 1110] Decode(GPU): 10.3ms | Preprocess: 1.1ms | YOLO(fp16): 24.8ms | DINOv2(fp16): 22.0ms (1 crops) | Total: 59.9ms
2026-07-20 17:31:26.111 [DEBUG] [Frame 1111] Decode(GPU): 11.7ms | Preprocess: 1.4ms | YOLO(fp16): 26.0ms | DINOv2(fp16): 67.4ms (3 crops) | Total: 109.8ms
2026-07-20 17:31:26.220 [DEBUG] [Frame 1112] Decode(GPU): 11.2ms | Preprocess: 1.4ms | YOLO(fp16): 25.5ms | DINOv2(fp16): 67.9ms (3 crops) | Total: 108.9ms
2026-07-20 17:31:26.282 [DEBUG] [Frame 1113] Decode(GPU): 11.6ms | Preprocess: 1.0ms | YOLO(fp16): 25.4ms | DINOv2(fp16): 22.0ms (1 crops) | Total: 61.7ms
2026-07-20 17:31:26.369 [DEBUG] [Frame 1114] Decode(GPU): 11.8ms | Preprocess: 1.2ms | YOLO(fp16): 26.0ms | DINOv2(fp16): 45.2ms (2 crops) | Total: 86.8ms
2026-07-20 17:31:26.456 [DEBUG] [Frame 1115] Decode(GPU): 12.0ms | Preprocess: 1.5ms | YOLO(fp16): 26.4ms | DINOv2(fp16): 45.8ms (2 crops) | Total: 87.8ms
2026-07-20 17:31:26.521 [DEBUG] [Frame 1116] Decode(GPU): 12.2ms | Preprocess: 1.3ms | YOLO(fp16): 26.0ms | DINOv2(fp16): 22.8ms (1 crops) | Total: 64.1ms
2026-07-20 17:31:26.606 [DEBUG] [Frame 1117] Decode(GPU): 11.5ms | Preprocess: 1.1ms | YOLO(fp16): 25.2ms | DINOv2(fp16): 45.6ms (2 crops) | Total: 85.8ms
2026-07-20 17:31:26.713 [DEBUG] [Frame 1118] Decode(GPU): 10.2ms | Preprocess: 1.0ms | YOLO(fp16): 25.8ms | DINOv2(fp16): 66.3ms (3 crops) | Total: 106.4ms
2026-07-20 17:31:26.798 [DEBUG] [Frame 1119] Decode(GPU): 11.1ms | Preprocess: 1.5ms | YOLO(fp16): 25.1ms | DINOv2(fp16): 45.4ms (2 crops) | Total: 85.6ms
2026-07-20 17:31:26.906 [DEBUG] [Frame 1120] Decode(GPU): 10.4ms | Preprocess: 1.5ms | YOLO(fp16): 25.0ms | DINOv2(fp16): 67.9ms (3 crops) | Total: 107.7ms
2026-07-20 17:31:26.993 [DEBUG] [Frame 1121] Decode(GPU): 12.1ms | Preprocess: 1.1ms | YOLO(fp16): 26.5ms | DINOv2(fp16): 44.4ms (2 crops) | Total: 86.7ms
2026-07-20 17:31:27.102 [DEBUG] [Frame 1122] Decode(GPU): 11.2ms | Preprocess: 1.4ms | YOLO(fp16): 26.3ms | DINOv2(fp16): 67.3ms (3 crops) | Total: 108.9ms
2026-07-20 17:31:27.211 [DEBUG] [Frame 1123] Decode(GPU): 10.3ms | Preprocess: 1.5ms | YOLO(fp16): 25.3ms | DINOv2(fp16): 68.9ms (3 crops) | Total: 108.8ms
2026-07-20 17:31:27.273 [DEBUG] [Frame 1124] Decode(GPU): 11.4ms | Preprocess: 1.2ms | YOLO(fp16): 25.7ms | DINOv2(fp16): 22.8ms (1 crops) | Total: 62.4ms
2026-07-20 17:31:27.335 [DEBUG] [Frame 1125] Decode(GPU): 11.7ms | Preprocess: 1.5ms | YOLO(fp16): 25.0ms | DINOv2(fp16): 22.3ms (1 crops) | Total: 61.9ms
2026-07-20 17:31:27.421 [DEBUG] [Frame 1126] Decode(GPU): 10.5ms | Preprocess: 1.2ms | YOLO(fp16): 26.1ms | DINOv2(fp16): 45.3ms (2 crops) | Total: 85.7ms
2026-07-20 17:31:27.507 [DEBUG] [Frame 1127] Decode(GPU): 11.1ms | Preprocess: 1.2ms | YOLO(fp16): 26.3ms | DINOv2(fp16): 45.8ms (2 crops) | Total: 86.7ms
2026-07-20 17:31:27.593 [DEBUG] [Frame 1128] Decode(GPU): 12.2ms | Preprocess: 1.4ms | YOLO(fp16): 24.3ms | DINOv2(fp16): 45.7ms (2 crops) | Total: 86.1ms
2026-07-20 17:31:27.702 [DEBUG] [Frame 1129] Decode(GPU): 10.3ms | Preprocess: 1.4ms | YOLO(fp16): 25.8ms | DINOv2(fp16): 67.3ms (3 crops) | Total: 108.3ms
2026-07-20 17:31:27.810 [DEBUG] [Frame 1130] Decode(GPU): 12.3ms | Preprocess: 1.0ms | YOLO(fp16): 25.6ms | DINOv2(fp16): 66.4ms (3 crops) | Total: 108.6ms
2026-07-20 17:31:27.872 [DEBUG] [Frame 1131] Decode(GPU): 11.4ms | Preprocess: 1.2ms | YOLO(fp16): 25.2ms | DINOv2(fp16): 22.8ms (1 crops) | Total: 61.9ms
2026-07-20 17:31:27.982 [DEBUG] [Frame 1132] Decode(GPU): 11.5ms | Preprocess: 1.5ms | YOLO(fp16): 26.0ms | DINOv2(fp16): 67.4ms (3 crops) | Total: 109.9ms
2026-07-20 17:31:28.068 [DEBUG] [Frame 1133] Decode(GPU): 11.9ms | Preprocess: 1.0ms | YOLO(fp16): 24.7ms | DINOv2(fp16): 46.0ms (2 crops) | Total: 85.9ms
2026-07-20 17:31:28.175 [DEBUG] [Frame 1134] Decode(GPU): 11.1ms | Preprocess: 1.1ms | YOLO(fp16): 24.9ms | DINOv2(fp16): 66.8ms (3 crops) | Total: 107.5ms
2026-07-20 17:31:28.237 [DEBUG] [Frame 1135] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(fp16): 24.6ms | DINOv2(fp16): 23.0ms (1 crops) | Total: 61.6ms
2026-07-20 17:31:28.345 [DEBUG] [Frame 1136] Decode(GPU): 12.0ms | Preprocess: 1.2ms | YOLO(fp16): 25.0ms | DINOv2(fp16): 66.3ms (3 crops) | Total: 107.8ms
2026-07-20 17:31:28.407 [DEBUG] [Frame 1137] Decode(GPU): 10.4ms | Preprocess: 1.5ms | YOLO(fp16): 26.7ms | DINOv2(fp16): 22.5ms (1 crops) | Total: 62.5ms
2026-07-20 17:31:28.491 [DEBUG] [Frame 1138] Decode(GPU): 10.4ms | Preprocess: 1.1ms | YOLO(fp16): 24.4ms | DINOv2(fp16): 45.8ms (2 crops) | Total: 84.1ms
2026-07-20 17:31:28.577 [DEBUG] [Frame 1139] Decode(GPU): 11.2ms | Preprocess: 1.2ms | YOLO(fp16): 25.4ms | DINOv2(fp16): 45.7ms (2 crops) | Total: 85.6ms
2026-07-20 17:31:28.662 [DEBUG] [Frame 1140] Decode(GPU): 12.3ms | Preprocess: 1.4ms | YOLO(fp16): 24.8ms | DINOv2(fp16): 44.1ms (2 crops) | Total: 85.0ms
2026-07-20 17:31:28.747 [DEBUG] [Frame 1141] Decode(GPU): 11.5ms | Preprocess: 1.1ms | YOLO(fp16): 24.6ms | DINOv2(fp16): 45.7ms (2 crops) | Total: 85.5ms
2026-07-20 17:31:28.855 [DEBUG] [Frame 1142] Decode(GPU): 11.9ms | Preprocess: 1.4ms | YOLO(fp16): 25.2ms | DINOv2(fp16): 66.5ms (3 crops) | Total: 108.0ms
2026-07-20 17:31:28.918 [DEBUG] [Frame 1143] Decode(GPU): 12.2ms | Preprocess: 1.2ms | YOLO(fp16): 25.4ms | DINOv2(fp16): 22.6ms (1 crops) | Total: 62.9ms
2026-07-20 17:31:29.004 [DEBUG] [Frame 1144] Decode(GPU): 11.6ms | Preprocess: 1.3ms | YOLO(fp16): 26.2ms | DINOv2(fp16): 44.3ms (2 crops) | Total: 85.7ms
